Precio,Ubicacion,Titulo,Atributos,Link,Descripcion_Larga,Precio_Num,m2,Ambientes,Dormitorios,Baños,Tiene_Cochera,Tiene_Balcon,Tiene_Terraza,Tiene_Lavadero,Smart_Amenities,Smart_Seguridad,Smart_Luminoso,A_Refaccionar,Precio_m2,Barrio
128.0,"Acoyte 200, Caballito, Capital Federal",Venta. Departamento. Tres Ambientes. Apto Crédito. Caballito,,https://departamento.mercadolibre.com.ar/MLA-3151831124-venta-departamento-tres-ambientes-apto-credito-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"VENTA. Departamento 3 ambientes en el 1o piso. Cuenta living-comedor con salida al balcón, cocina independiente con comedor diario, lavadero y salida al patio. Dos dormitorios con placares y baño completo. Muy buena distribución, ventilación natural y luminosidad. Edificio de 50 años en excelentes condiciones. Excelente ubicación. Apto crédito. Apto profesional.

Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com. 

- KP498835 - KPT041003 - 
 -  Publicado usando KiteProp CRM Inmobiliario",128000,,3,,1,0,1,1,1.0,0,0.0,0.0,0,,Caballito
120.0,"Jorge Newbery 3900, Chacarita, Capital Federal","Venta 3 Ambientes, Remodelado, Balcón, Luminoso, Piso Alto En Chacarita",,https://departamento.mercadolibre.com.ar/MLA-3154509556-venta-3-ambientes-remodelado-balcon-luminoso-piso-alto-en-chacarita-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Venta departamento 3 ambientes reciclado con balcón corrido - Muy luminoso
Superficie cubierta: 64m2
Ubicado sobre Av. Jorge Newbery, en el límite entre Chacarita y Villa Crespo, a metros de Av. Corrientes y Av. Dorrego, con excelente conectividad (Subte línea B y múltiples líneas de colectivo) y cercanía a Palermo Hollywood.

La unidad se encuentra al contrafrente, lo que le aporta tranquilidad y bajo nivel de ruido, combinando muy bien ubicación y confort.

Cuenta con:

Living comedor cómodo y bien distribuido, con salida a balcón corrido.
Dos dormitorios con buena ventilación y luz natural.
Cocina independiente reciclada.
Lavadero separado.
Baño completo actualizado.

Balcón corrido al contrafrente, con orientación norte, lo que garantiza excelente luminosidad durante todo el día.

El departamento fue reciclado y se destaca por su distribución funcional, luminosidad y ubicación estratégica.

Ideal tanto para vivienda como para inversión.

La información gráfica y escrita contenida en el presente aviso es meramente a título estimativo y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas surgirán del título de propiedad del inmueble referido. Asimismo, los importes de impuestos, tasas, servicios y expensas aquí indicados están sujetos a verificación por parte del potencial comprador. El valor del inmueble indicado en el presente puede ser modificado sin previo aviso. Operación supeditada a que el propietario cumplimente con la R.G. N 2371/07 COTI. 

- KP500792 - KPT040821 - 
 -  Publicado usando KiteProp CRM Inmobiliario",120000,64,3,,1,0,1,0,1.0,0,0.0,1.0,0,1875.0,Chacarita
69.5,"Lavalleja 200, Villa Crespo, Capital Federal",Departamento En Venta 2 Ambientes Villa Crespo Apto Crédito,,https://departamento.mercadolibre.com.ar/MLA-3154434462-departamento-en-venta-2-ambientes-villa-crespo-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Departamento de 2 ambientes en Villa Crespo apto crédito

La unidad: 2 ambientes con cocina independiente, baño completo con bañera, luminoso, de 36 m2 en 1 piso al contrafrente.
Cocina y horno a gas, agua caliente por calefón, instalación para lavarropas en cocina, ventilador de techo en living y cuarto.
Persianas en living y cuarto, ventana en todos los ambientes, orientación oeste. Edificio sólido con ascensor.

NO apto para personas con movilidad reducida (Ley 5115)

Contactanos para coordinar una visita!

Necesitás vender para comprar?
Podemos ayudarte con una operación simultánea.
Nos comprometemos a lograr el precio justo para tu propiedad y venderla en el plazo que necesitás.

Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com. 

- KP500875 - KPT040821 - 
 -  Publicado usando KiteProp CRM Inmobiliario",695000,36,2,,1,0,0,0,0.0,0,0.0,1.0,0,19.305.555.555.555.500,Villa Crespo
125.0,"Cabrera 3000, Recoleta, Capital Federal",Venta. Departamento Tres Ambientes. Frente. Apto Crédito. Recoleta.,,https://departamento.mercadolibre.com.ar/MLA-3159893600-venta-departamento-tres-ambientes-frente-apto-credito-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Venta de departamento 3 ambientes en el barrio de Recoleta. 
Entrada por cocina integrada con mesada al living y balcón. Siguiendo por pasillo tenemos baño completo con espacio de guardado. Por último los dos dormitorios con ventana al frente. 
Con una perfecta ubicación esta unidad tiene acceso rápido a todos los medios de transporte como a las principales arterias de tránsito de la ciudad. 
Apto crédito y apto profesional.

Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com. 

- KP501352 - KPT040922 - 
 -  Publicado usando KiteProp CRM Inmobiliario",125000,,3,,1,0,1,0,0.0,0,0.0,0.0,0,,Recoleta
77.0,"Tacuarí 1300, San Telmo, Capital Federal",Departamento. Frente. Balcon. Amplio Y Luminoso San Telmo,,https://departamento.mercadolibre.com.ar/MLA-3158553178-departamento-frente-balcon-amplio-y-luminoso-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Departamento de dos ambientes al frente con balcón en Tacuarí al 1300, a pocos metros de San Telmo. Living comedor con salida al balcón y cocina integrada. Dormitorio (con vestidor) y baño completo. El edificio está ubicado a metros de Av. Juan de Garay y a pocas cuadras de Av. 9 de Julio y Av. San Juan, con variedad de transportes y accesos hacia distintos puntos de la ciudad, en el barrio de Constitución, a pocos metros del límite con San Telmo. Cercania con facultades como la UADE y UAI. ABL $ 15000- Expensas $226.000. Accesible: SI (Ley 5.115).

La información gráfica y escrita contenida en el presente aviso es meramente a título estimativo y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas surgirán del título de propiedad del inmueble referido. Asimismo, los importes de impuestos, tasas, servicios y expensas aquí indicados están sujetos a verificación por parte del potencial comprador. El valor del inmueble indicado en el presente puede ser modificado sin previo aviso. Operación supeditada a que el propietario cumplimente con la R.G. N 2371/07 COTI. 

- KP501038 - KPT040922 - 
 -  Publicado usando KiteProp CRM Inmobiliario",77000,,,,1,0,1,0,0.0,0,0.0,0.0,0,,San Telmo
389.0,"Ciudad De La Paz 1000, Colegiales, Capital Federal",Venta - 4 Ambientes - Luminoso - Con Cochera - Colegiales,,https://departamento.mercadolibre.com.ar/MLA-1735645279-venta-4-ambientes-luminoso-con-cochera-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Departamento de 4 ambientes al frente en Colegiales, ubicado sobre Ciudad de la Paz. Con 156 m2 totales, ofrece excelente luminosidad y orientación oeste. Amplios ambientes con pisos de madera, placares completos y aire acondicionado. Balcón y espacio guardacoche. Estado general muy bueno y expensas muy bajas. Cercano a transporte, servicios y zonas comerciales. Ideal para vivir con comodidad en una ubicación estratégica.

Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com. 

- KP500444 - KPT040919 - 
 -  Publicado usando KiteProp CRM Inmobiliario",389000,156,4,,1,0,1,0,0.0,0,0.0,0.0,0,24.935.897.435.897.400,Colegiales
95.0,"Bonpland Al 2300, Palermo, Capital Federal",Venta Departamento 3 Ambientes Palermo,,https://departamento.mercadolibre.com.ar/MLA-3152874938-venta-departamento-3-ambientes-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"VENTA DEPARTAMENTO 3 AMBIENTES PALERMO

Venta departamento 3 ambientes en 2 piso por escalera, ubicado en una zona tranquila de Palermo, con ambientes amplios, buena ventilación y pisos de parquet en excelente estado.
La unidad cuenta con living comedor espacioso, dos dormitorios con placares empotrados, y cocina y baño renovados, funcionales y cómodos.

Características principales:
-Ambientes amplios y bien distribuidos.
-Pisos de parquet.
-Muy buena ventilación (ventilación cruzada).
-Cocina y baño renovados.

Ubicación:
-Excelente conectividad, con acceso a Subte Línea D (Ministro Carranza), trenes Mitre y San Martín, y múltiples líneas de colectivo. Cercano a espacios verdes como el Jardín Botánico y el Rosedal de Palermo.

Contáctanos para coordinar una visita.

MARTING INMOBILIARIA
MARCELINO PIñEIRO Matrícula CUCICBA No 5051",95000,,3,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
84.6,"Mansilla 2900, Recoleta, Capital Federal","Dos Ambientes, 2 Patios, Contrafrente, Recoleta",,https://departamento.mercadolibre.com.ar/MLA-1736361567-dos-ambientes-2-patios-contrafrente-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Departamento dos ambientes al contrafrente con dos patios. Living comedor con salida a un patio, cocina separada con salida al segundo patio, Un dormitorio, Baño completo. COCINA Y BANO PARA ACTUALIZAR. A dos cuadras Subte D (est. Aguero), Justo entre cuatro avenidas, cercano al Shopping Alto Palermo. En frente a Supermercado COTO.

Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com. 

- KP500732 - KPT040819 - 
 -  Publicado usando KiteProp CRM Inmobiliario",846000,,,,1,0,0,1,0.0,0,0.0,0.0,0,,Recoleta
75.0,"La Rioja 1700, Parque Patricios, Capital Federal",Venta Departamento 2 Amb Parque Patricios Balcon,,https://departamento.mercadolibre.com.ar/MLA-3147996582-venta-departamento-2-amb-parque-patricios-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Corredor Responsable: GRACIELA MENAZZI CMCPDJLM 841 / CPI 6344 - 
Contacto: Paikan Cisneros
Presentamos este practico departamento a estrenar de 2 ambientes ubicada en un edificio de diseño y categoría en la zona de Parque Patricios. Esta propiedad es ideal tanto para residencia como para una inversión con potencial de revalorización.

La unidad se distingue por su diseño funcional y luminosidad:

 Living Comedor: Espacio principal con amplias dimensiones y acceso directo al balcón, optimizando la entrada de luz natural y aire.

 Cocina Integrada: Equipada con mobiliario completo de alta calidad (muebles bajo mesada y alacenas), maximizando el almacenamiento y la eficiencia. No tiene anafe.

 Dormitorio Principal: Confortable, también con salida al balcón.

 Antebaño y Baño Completo: Diseño moderno que incluye un antebaño con mueble de guardado, proporcionando privacidad y funcionalidad.

Un aspecto clave de la modernidad de este inmueble es que la unidad es totalmente eléctrica. La provisión de agua caliente es suministrada por una caldera central a gas del edificio de alto rendimiento, garantizando un servicio constante y eficiente.

El edificio eleva el estándar de vida a través de un piso 10 exclusivo de amenities:

 Terraza con Vista Abierta: Espacio de contemplación con panorámicas de la ciudad.

 Solárium con Hidromasaje (Jacuzzi): Ideal para la relajación y el descanso.

 Parrilla.

 SUM (Salón de Usos Múltiples): Versátil para reuniones y eventos.

 Coworking: Instalación dedicada para trabajo remoto, un valor agregado esencial en el contexto actual.

Situado en un punto de excelente conectividad dentro de Parque Patricios, a 50 m de la Av. Chiclana, a 350 m de la AV. Brasil, 150 m de la Av. Garay, a 250 m de la Av. Pavon, 400 m de la Av. Jujuy, a 600 m de la Av. San Juan, a 450 m de la estacion de subte Inclan, con fácil acceso a medios de transporte público y arterias principales, asegurando una movilidad eficiente hacia otras zonas.

Una propiedad que conjuga diseño vanguardista, terminaciones de categoría y servicios de lujo, posicionándose como una de las mejores opciones del mercado en la zona.

¡No dejes pasar la oportunidad de adquirir este departamento de 2 ambientes en una excelente ubicación!

Vení a conocerlo!

SI TENES QUE VENDER PARA COMPRAR, PODEMOS AYUDARTE Y REALIZAR LA OPERACIÓN SIMULTÁNEA.

RAU S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que RAU S.R.L. no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.
El inmueble es accesible para personas con discapacidades físicas.
Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar.",75000,,2,,1,0,1,1,0.0,1,0.0,1.0,0,,Parque Patricios
120.0,"Bolivar 1071, San Telmo, Capital Federal",Venta Departamento De 3 Ambientes En San Telmo,,https://departamento.mercadolibre.com.ar/MLA-3150503960-venta-departamento-de-3-ambientes-en-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Luminoso 3 ambientes en el corazón de San Telmo, a solo media cuadra de Plaza Dorrego.
Ubicado al frente en un 6 piso, se destaca por su excelente luz natural durante todo el día y su ventilación. Es un departamento de estilo sesentoso, con carácter y mucho potencial.
Cuenta con un dormitorio principal, con placard y aire acondicionado. El segundo dormitorio es más pequeño, ideal como cuarto escritorio o espacio de trabajo. El baño posee ventilación y entrada de luz natural. La cocina es pequeña pero funcional, con espacio para lavarropas, tambien con ventilación y entrada de luz natural.
El departamento se encuentra en buen estado general y ofrece una excelente base para actualizar a gusto.
Ubicación privilegiada, en una de las zonas más buscadas de la ciudad, rodeado de bares, cultura e historia.

Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com. 

- KP487026 - KPT041003 - 
 -  Publicado usando KiteProp CRM Inmobiliario",120000,,3,,1,0,0,0,0.0,0,0.0,1.0,0,,San Telmo
110.0,"Thames 1300, Palermo, Capital Federal","Venta Dpto 3 Amb C/ Balcón Al Frente. Luminoso. Apto Crédito, Palermo.",,https://departamento.mercadolibre.com.ar/MLA-1737872159-venta-dpto-3-amb-c-balcon-al-frente-luminoso-apto-credito-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Amplio y luminoso departamento 3 ambientes al frente, en primer piso. Ingreso a living comedor con salida a balcón cubierto. Pasillo distribuidor que conecta Cocina independiente c/ espacio para lavarropa, Baño completo y dos dormitorios - ambos con placard- La distribución es funcional y cómoda. El edificio se encuentra ubicado en el exclusivo barrio de Palermo, rodeado de variada y amplia oferta comercial, proximo a diferentes medios de transportes

Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com. 

- KP501190 - KPT040922 - 
 -  Publicado usando KiteProp CRM Inmobiliario",110000,,3,,1,0,1,0,0.0,0,0.0,1.0,0,,Palermo
155.0,"Venezuela 4400, Almagro, Capital Federal",Venta Dpto 3 Ambientes C/ Balcon Terraza Y Cochera,,https://departamento.mercadolibre.com.ar/MLA-3154214380-venta-dpto-3-ambientes-c-balcon-terraza-y-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Corredor Responsable: Martin Macagno CUCICBA 6267 / CMCPDJLM 821 - 
Contacto: Mariela Consiglio
Luminoso 3 ambientes con cochera y balcón terraza Piso alto al frente sobre Venezuela, a metros de Av. La Plata.

Excelente departamento de 3 ambientes con cochera, ubicado sobre la calle Venezuela, a metros de Avenida La Plata, en una zona estratégica de la ciudad con gran conectividad, comercios y múltiples medios de transporte.

La unidad se encuentra en noveno piso al frente con orientación norte, lo que le brinda sol y luminosidad durante todo el día.

Al ingresar encontramos un cómodo living con cocina semi-integrada, generando un espacio moderno y funcional. Desde allí se accede a un amplio balcón terraza, ideal para disfrutar del aire libre, armar un sector de relax o colocar una mesa exterior.

El departamento cuenta con dos dormitorios, destacándose el dormitorio principal con vestidor.
Todos los ambientes poseen estufa tiro balanceado, lo que garantiza buena climatización en invierno.
Además, dispone de aire acondicionado en living y dormitorio principal.

Detalles que suman valor a la propiedad:
* Pisos de porcelanato
* Excelente luminosidad
* Cochera techada en el edificio
* Edificio moderno con solo 13 años de antigüedad

Una propiedad ideal para quienes buscan confort, luz natural, espacio exterior y una ubicación privilegiada.
RAU S.R.L. no ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios RE/MAX puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que RAU S.R.L. no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados.
El inmueble es accesible para personas con discapacidades físicas.
Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar.",155000,,3,,1,1,1,1,0.0,1,0.0,1.0,0,,Almagro
95.0,"General Martin De Gainza Al 500, Caballito, Capital Federal",Caballito Departamento 3 Ambientes Muy Luminoso,,https://departamento.mercadolibre.com.ar/MLA-3168722594-caballito-departamento-3-ambientes-muy-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Departamento 3 ambientes en Caballito Gral. Martín de Gainza al 500

Unidad al frente con orientación este. Buena distribución y balcón, en una ubicación muy cómoda dentro de Caballito.

Ambientes
 Living comedor con salida a balcón
 Balcón al frente
 2 dormitorios con placard
 Baño completo
 Cocina independiente

Detalles
 52 m2 cubiertos
 Orientación este
 Calefacción
 Placares empotrados
 Apto profesional
 Apto mascotas
 Edificio de aprox. 55 años
 Ascensor

Condición
 Unidad vacía
 Lista para escritura inmediata

Ubicación
 Caballito, sobre Gral. Martín de Gainza al 500
 Zona con buen acceso a servicios y transporte

Para una atención más ágil y directa consultanos por Whatsapp y te derivamos con el broker responsable de la propiedad.

MORANDINI ESTUDIO INMOBILIARIO
CUCICBA 7763

Las medidas son meramente descriptivas y esquemáticas. Las fotos del presente inmueble son facilitadas al sólo efecto de otorgar una rápida visualización del inmueble. Las medidas exactas surgirán de la escritura y/o planos del inmueble.",95000,52,3,2,1,0,1,0,0.0,0,0.0,0.0,0,1.826.923.076.923.070,Caballito
57.0,"Colombres 915, Boedo, Capital Federal",Monoambiente Refaccionado. Balcón. Cocina Separada,,https://departamento.mercadolibre.com.ar/MLA-1736353459-monoambiente-refaccionado-balcon-cocina-separada-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Departamento refaccionado de un ambiente ubicado en quinto piso (no es último piso) con balcón y cocina separada. Ingreso a ambiente principal. Baño completo con ducha. Cocina separada completa con espacio de guardado. Acceso a balcón con cerramientos tipo DVH. Información adicional: Departamento totalmente refaccionado (incluídas instalaciones) en 2024. Edificio de 8 pisos con 2 o 3 unidades funcionales por piso, 19 unidades totales. Calefón a gas. Ventilador de techo smart nuevo. El edificio está ubicado sobre la calle Colombres, a una cuadra de la Av. Boedo y Av. La Plata, dos de la Av. Independencia; a dos cuadras de la estación de Subte Boedo (Linea E). Accesible: NO (Ley 5.115). Expensas: $120.000.
519 7148

Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com.Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com. 

- KP500591 - KPT040812 - 
 -  Publicado usando KiteProp CRM Inmobiliario",57000,,,,1,0,1,0,0.0,0,0.0,0.0,0,,Boedo
180.0,"Segui F.j. Alte. Al 500, Caballito, Capital Federal",Venta 3 Ambientes Impecable Triplex Tipo Casa Amenities Seguridad Caballito,,https://departamento.mercadolibre.com.ar/MLA-3155816066-venta-3-ambientes-impecable-triplex-tipo-casa-amenities-seguridad-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Impecable Triplex, tipo casa. En único complejo de viviendas con amplio jardín, piscina, SUM y seguridad las 24 hs. La unidad cuenta en la PB con un living-comedor con cocina integrada con barra desayunadora, en la 2o planta un dormitorio en suite con salida a un balcón aterrazado y en su última planta, su segundo dormitorio también en suite y con un entrepiso. Un lugar diferente, para disfrutar. A dos cuadras de Plaza Irlanda.",180000,,,,1,0,1,1,0.0,1,1.0,0.0,0,,Caballito
158.0,"Espinosa 70, Caballito, Capital Federal",Venta. Departamento 4 Ambientes. Apto Crédito. Caballito,,https://departamento.mercadolibre.com.ar/MLA-1736443747-venta-departamento-4-ambientes-apto-credito-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,"Venta. Departamento de 4 ambientes en Caballito, a solo 1 cuadra de Av. Rivadavia. 
Cuenta con balcón al frente que aporta gran luminosidad natural. Dispone de 2 baños, cocina independiente y lavadero separado, ofreciendo comodidad y funcionalidad para la vida diaria. 
Excelente ubicación con múltiples medios de transporte y servicios cercanos. Ideal para familias o inversión.
Apto crédito.

Toda la información del aviso, incluyendo medidas, precio, impuestos, servicios, etc. son estimativos, sujetos a modificación y no vinculantes, según lo dispuesto en el art. 973, Cód. Civ. y Com. 

- KP500748 - KPT040918 - 
 -  Publicado usando KiteProp CRM Inmobiliario",158000,,4,,2,0,1,0,1.0,0,0.0,1.0,0,,Caballito
